,gene_id,database,kegg_id
14901,USA300HOU_RS04230,KEGG_Reaction,-
14902,USA300HOU_RS04240,KEGG_Reaction,-
14903,USA300HOU_RS04245,KEGG_Reaction,-
14904,USA300HOU_RS04260,KEGG_Reaction,-
14905,USA300HOU_RS04265,KEGG_Reaction,-
14906,USA300HOU_RS04270,KEGG_Reaction,-
14907,USA300HOU_RS04275,KEGG_Reaction,-
14908,USA300HOU_RS04285,KEGG_Reaction,-
14909,USA300HOU_RS04290,KEGG_Reaction,-
14910,USA300HOU_RS04295,KEGG_Reaction,-
14911,USA300HOU_RS04300,KEGG_Reaction,-
14912,USA300HOU_RS04305,KEGG_Reaction,-
14913,USA300HOU_RS04310,KEGG_Reaction,-
14914,USA300HOU_RS04315,KEGG_Reaction,-
14915,USA300HOU_RS04320,KEGG_Reaction,-
14916,USA300HOU_RS04325,KEGG_Reaction,-
14917,USA300HOU_RS04330,KEGG_Reaction,-
14918,USA300HOU_RS04335,KEGG_Reaction,-
14919,USA300HOU_RS04340,KEGG_Reaction,-
14920,USA300HOU_RS04345,KEGG_Reaction,-
14921,USA300HOU_RS04350,KEGG_Reaction,-
14922,USA300HOU_RS04355,KEGG_Reaction,R03084
14923,USA300HOU_RS04360,KEGG_Reaction,-
14924,USA300HOU_RS04365,KEGG_Reaction,-
14925,USA300HOU_RS04370,KEGG_Reaction,-
14926,USA300HOU_RS04375,KEGG_Reaction,R01221
14927,USA300HOU_RS04385,KEGG_Reaction,-
14928,USA300HOU_RS04395,KEGG_Reaction,-
14929,USA300HOU_RS04400,KEGG_Reaction,-
14930,USA300HOU_RS04405,KEGG_Reaction,-
14931,USA300HOU_RS04410,KEGG_Reaction,-
14932,USA300HOU_RS04415,KEGG_Reaction,-
14933,USA300HOU_RS04420,KEGG_Reaction,-
14934,USA300HOU_RS04425,KEGG_Reaction,-
14935,USA300HOU_RS04430,KEGG_Reaction,-
14936,USA300HOU_RS04435,KEGG_Reaction,-
14937,USA300HOU_RS04440,KEGG_Reaction,-
14938,USA300HOU_RS04445,KEGG_Reaction,-
14939,USA300HOU_RS04450,KEGG_Reaction,-
14940,USA300HOU_RS15185,KEGG_Reaction,-
14941,USA300HOU_RS04455,KEGG_Reaction,-
14942,USA300HOU_RS04460,KEGG_Reaction,-
14943,USA300HOU_RS04465,KEGG_Reaction,-
14944,USA300HOU_RS04470,KEGG_Reaction,-
14945,USA300HOU_RS04475,KEGG_Reaction,-
14946,USA300HOU_RS04490,KEGG_Reaction,-
14947,USA300HOU_RS15195,KEGG_Reaction,-
14948,USA300HOU_RS04495,KEGG_Reaction,-
14949,USA300HOU_RS04505,KEGG_Reaction,-
14950,USA300HOU_RS04510,KEGG_Reaction,-
14951,USA300HOU_RS04515,KEGG_Reaction,-
14952,USA300HOU_RS04520,KEGG_Reaction,-
14953,USA300HOU_RS04525,KEGG_Reaction,R03599
14954,USA300HOU_RS04525,KEGG_Reaction,R11528
14955,USA300HOU_RS04530,KEGG_Reaction,-
14956,USA300HOU_RS04535,KEGG_Reaction,-
14957,USA300HOU_RS04545,KEGG_Reaction,-
14958,USA300HOU_RS04550,KEGG_Reaction,-
14959,USA300HOU_RS04555,KEGG_Reaction,R00025
14960,USA300HOU_RS04565,KEGG_Reaction,-
14961,USA300HOU_RS04570,KEGG_Reaction,-
14962,USA300HOU_RS04575,KEGG_Reaction,R00183
14963,USA300HOU_RS04575,KEGG_Reaction,R00511
14964,USA300HOU_RS04575,KEGG_Reaction,R00963
14965,USA300HOU_RS04575,KEGG_Reaction,R01126
14966,USA300HOU_RS04575,KEGG_Reaction,R01227
14967,USA300HOU_RS04575,KEGG_Reaction,R01569
14968,USA300HOU_RS04575,KEGG_Reaction,R01664
14969,USA300HOU_RS04575,KEGG_Reaction,R01968
14970,USA300HOU_RS04575,KEGG_Reaction,R02088
14971,USA300HOU_RS04575,KEGG_Reaction,R02102
14972,USA300HOU_RS04575,KEGG_Reaction,R02323
14973,USA300HOU_RS04575,KEGG_Reaction,R02719
14974,USA300HOU_RS04575,KEGG_Reaction,R03346
14975,USA300HOU_RS04580,KEGG_Reaction,R07767
14976,USA300HOU_RS04580,KEGG_Reaction,R07768
14977,USA300HOU_RS04585,KEGG_Reaction,-
14978,USA300HOU_RS04590,KEGG_Reaction,-
14979,USA300HOU_RS04595,KEGG_Reaction,-
14980,USA300HOU_RS04600,KEGG_Reaction,R03024
14981,USA300HOU_RS04605,KEGG_Reaction,R00717
14982,USA300HOU_RS04605,KEGG_Reaction,R01388
14983,USA300HOU_RS04615,KEGG_Reaction,-
14984,USA300HOU_RS04620,KEGG_Reaction,R02718
14985,USA300HOU_RS04625,KEGG_Reaction,-
14986,USA300HOU_RS04630,KEGG_Reaction,R02718
14987,USA300HOU_RS04635,KEGG_Reaction,-
14988,USA300HOU_RS04640,KEGG_Reaction,-
14989,USA300HOU_RS04645,KEGG_Reaction,-
14990,USA300HOU_RS04650,KEGG_Reaction,-
14991,USA300HOU_RS04655,KEGG_Reaction,-
14992,USA300HOU_RS04660,KEGG_Reaction,-
14993,USA300HOU_RS04665,KEGG_Reaction,-
14994,USA300HOU_RS04670,KEGG_Reaction,R00899
14995,USA300HOU_RS04670,KEGG_Reaction,R04951
14996,USA300HOU_RS04675,KEGG_Reaction,-
14997,USA300HOU_RS04680,KEGG_Reaction,-
14998,USA300HOU_RS04685,KEGG_Reaction,-
14999,USA300HOU_RS04690,KEGG_Reaction,-
15000,USA300HOU_RS04695,KEGG_Reaction,-
15001,USA300HOU_RS04700,KEGG_Reaction,-
15002,USA300HOU_RS04705,KEGG_Reaction,-
15003,USA300HOU_RS04710,KEGG_Reaction,-
15004,USA300HOU_RS04715,KEGG_Reaction,-
15005,USA300HOU_RS04720,KEGG_Reaction,-
15006,USA300HOU_RS04725,KEGG_Reaction,-
15007,USA300HOU_RS04730,KEGG_Reaction,-
15008,USA300HOU_RS04735,KEGG_Reaction,-
15009,USA300HOU_RS04740,KEGG_Reaction,-
15010,USA300HOU_RS04745,KEGG_Reaction,R00667
15011,USA300HOU_RS04750,KEGG_Reaction,R00243
15012,USA300HOU_RS04760,KEGG_Reaction,R01030
15013,USA300HOU_RS04760,KEGG_Reaction,R01470
15014,USA300HOU_RS04760,KEGG_Reaction,R04620
15015,USA300HOU_RS04765,KEGG_Reaction,R01086
15016,USA300HOU_RS04770,KEGG_Reaction,R01954
15017,USA300HOU_RS04775,KEGG_Reaction,R02739
15018,USA300HOU_RS04775,KEGG_Reaction,R02740
15019,USA300HOU_RS04775,KEGG_Reaction,R03321
15020,USA300HOU_RS04780,KEGG_Reaction,-
15021,USA300HOU_RS04785,KEGG_Reaction,-
15022,USA300HOU_RS04790,KEGG_Reaction,-
15023,USA300HOU_RS04795,KEGG_Reaction,-
15024,USA300HOU_RS04800,KEGG_Reaction,-
15025,USA300HOU_RS04805,KEGG_Reaction,-
15026,USA300HOU_RS04810,KEGG_Reaction,-
15027,USA300HOU_RS04815,KEGG_Reaction,-
15028,USA300HOU_RS04820,KEGG_Reaction,R07280
15029,USA300HOU_RS04825,KEGG_Reaction,-
15030,USA300HOU_RS04830,KEGG_Reaction,-
15031,USA300HOU_RS04835,KEGG_Reaction,-
15032,USA300HOU_RS04840,KEGG_Reaction,-
15033,USA300HOU_RS04845,KEGG_Reaction,R01213
15034,USA300HOU_RS04850,KEGG_Reaction,R10463
15035,USA300HOU_RS04855,KEGG_Reaction,-
15036,USA300HOU_RS04860,KEGG_Reaction,-
15037,USA300HOU_RS04865,KEGG_Reaction,-
15038,USA300HOU_RS04870,KEGG_Reaction,-
15039,USA300HOU_RS04875,KEGG_Reaction,R10707
15040,USA300HOU_RS04880,KEGG_Reaction,R04355
15041,USA300HOU_RS04880,KEGG_Reaction,R04726
15042,USA300HOU_RS04880,KEGG_Reaction,R04952
15043,USA300HOU_RS04880,KEGG_Reaction,R04957
15044,USA300HOU_RS04880,KEGG_Reaction,R04960
15045,USA300HOU_RS04880,KEGG_Reaction,R04963
15046,USA300HOU_RS04880,KEGG_Reaction,R04968
15047,USA300HOU_RS04880,KEGG_Reaction,R07762
15048,USA300HOU_RS04880,KEGG_Reaction,R10115
15049,USA300HOU_RS04880,KEGG_Reaction,R10119
15050,USA300HOU_RS04885,KEGG_Reaction,-
15051,USA300HOU_RS04890,KEGG_Reaction,-
15052,USA300HOU_RS04895,KEGG_Reaction,-
15053,USA300HOU_RS04900,KEGG_Reaction,-
15054,USA300HOU_RS04905,KEGG_Reaction,-
15055,USA300HOU_RS04910,KEGG_Reaction,-
15056,USA300HOU_RS04915,KEGG_Reaction,-
15057,USA300HOU_RS04920,KEGG_Reaction,-
15058,USA300HOU_RS04925,KEGG_Reaction,-
15059,USA300HOU_RS04930,KEGG_Reaction,-
15060,USA300HOU_RS04935,KEGG_Reaction,-
15061,USA300HOU_RS04940,KEGG_Reaction,R03664
15062,USA300HOU_RS04945,KEGG_Reaction,-
15063,USA300HOU_RS04950,KEGG_Reaction,-
15064,USA300HOU_RS15220,KEGG_Reaction,-
15065,USA300HOU_RS04955,KEGG_Reaction,-
15066,USA300HOU_RS04960,KEGG_Reaction,-
15067,USA300HOU_RS04965,KEGG_Reaction,-
15068,USA300HOU_RS04970,KEGG_Reaction,-
15069,USA300HOU_RS04975,KEGG_Reaction,-
15070,USA300HOU_RS04980,KEGG_Reaction,-
15071,USA300HOU_RS04985,KEGG_Reaction,R00429
15072,USA300HOU_RS04990,KEGG_Reaction,R00104
15073,USA300HOU_RS04995,KEGG_Reaction,-
15074,USA300HOU_RS05000,KEGG_Reaction,-
15075,USA300HOU_RS05005,KEGG_Reaction,-
15076,USA300HOU_RS05010,KEGG_Reaction,R01404
15077,USA300HOU_RS05010,KEGG_Reaction,R04429
15078,USA300HOU_RS05010,KEGG_Reaction,R04430
15079,USA300HOU_RS05010,KEGG_Reaction,R04724
15080,USA300HOU_RS05010,KEGG_Reaction,R04725
15081,USA300HOU_RS05010,KEGG_Reaction,R04955
15082,USA300HOU_RS05010,KEGG_Reaction,R04956
15083,USA300HOU_RS05010,KEGG_Reaction,R04958
15084,USA300HOU_RS05010,KEGG_Reaction,R04959
15085,USA300HOU_RS05010,KEGG_Reaction,R04961
15086,USA300HOU_RS05010,KEGG_Reaction,R04962
15087,USA300HOU_RS05010,KEGG_Reaction,R04966
15088,USA300HOU_RS05010,KEGG_Reaction,R04967
15089,USA300HOU_RS05010,KEGG_Reaction,R04969
15090,USA300HOU_RS05010,KEGG_Reaction,R04970
15091,USA300HOU_RS05010,KEGG_Reaction,R07765
15092,USA300HOU_RS05010,KEGG_Reaction,R10118
15093,USA300HOU_RS05010,KEGG_Reaction,R10122
15094,USA300HOU_RS05010,KEGG_Reaction,R11671
15095,USA300HOU_RS05015,KEGG_Reaction,-
15096,USA300HOU_RS05020,KEGG_Reaction,-
15097,USA300HOU_RS05025,KEGG_Reaction,-
15098,USA300HOU_RS05030,KEGG_Reaction,-
15099,USA300HOU_RS05035,KEGG_Reaction,-
15100,USA300HOU_RS05040,KEGG_Reaction,R02689
15101,USA300HOU_RS05040,KEGG_Reaction,R04377
15102,USA300HOU_RS05045,KEGG_Reaction,R02786
15103,USA300HOU_RS05045,KEGG_Reaction,R02788
15104,USA300HOU_RS05050,KEGG_Reaction,-
15105,USA300HOU_RS05055,KEGG_Reaction,-
15106,USA300HOU_RS05060,KEGG_Reaction,-
15107,USA300HOU_RS05065,KEGG_Reaction,-
15108,USA300HOU_RS05070,KEGG_Reaction,-
15109,USA300HOU_RS05075,KEGG_Reaction,-
15110,USA300HOU_RS05090,KEGG_Reaction,-
15111,USA300HOU_RS05095,KEGG_Reaction,-
15112,USA300HOU_RS05100,KEGG_Reaction,R07770
15113,USA300HOU_RS05100,KEGG_Reaction,R07771
15114,USA300HOU_RS05100,KEGG_Reaction,R11143
15115,USA300HOU_RS05105,KEGG_Reaction,-
15116,USA300HOU_RS05110,KEGG_Reaction,-
15117,USA300HOU_RS15225,KEGG_Reaction,-
15118,USA300HOU_RS05125,KEGG_Reaction,-
15119,USA300HOU_RS05130,KEGG_Reaction,-
15120,USA300HOU_RS05135,KEGG_Reaction,-
15121,USA300HOU_RS05150,KEGG_Reaction,-
15122,USA300HOU_RS05155,KEGG_Reaction,-
15123,USA300HOU_RS05160,KEGG_Reaction,-
15124,USA300HOU_RS05170,KEGG_Reaction,-
15125,USA300HOU_RS05175,KEGG_Reaction,-
15126,USA300HOU_RS05180,KEGG_Reaction,R05617
15127,USA300HOU_RS05180,KEGG_Reaction,R06858
15128,USA300HOU_RS05180,KEGG_Reaction,R10757
15129,USA300HOU_RS05185,KEGG_Reaction,R01717
15130,USA300HOU_RS05190,KEGG_Reaction,R08165
15131,USA300HOU_RS05195,KEGG_Reaction,R08166
15132,USA300HOU_RS05200,KEGG_Reaction,R07263
15133,USA300HOU_RS05205,KEGG_Reaction,-
15134,USA300HOU_RS05210,KEGG_Reaction,-
15135,USA300HOU_RS05215,KEGG_Reaction,-
15136,USA300HOU_RS05220,KEGG_Reaction,R04467
15137,USA300HOU_RS05225,KEGG_Reaction,-
15138,USA300HOU_RS05230,KEGG_Reaction,-
15139,USA300HOU_RS05240,KEGG_Reaction,-
15140,USA300HOU_RS05245,KEGG_Reaction,-
15141,USA300HOU_RS05250,KEGG_Reaction,-
15142,USA300HOU_RS05255,KEGG_Reaction,-
15143,USA300HOU_RS05260,KEGG_Reaction,-
15144,USA300HOU_RS05265,KEGG_Reaction,R09492
15145,USA300HOU_RS05270,KEGG_Reaction,R09492
15146,USA300HOU_RS05275,KEGG_Reaction,R09492
15147,USA300HOU_RS05280,KEGG_Reaction,R09492
15148,USA300HOU_RS05290,KEGG_Reaction,-
15149,USA300HOU_RS05295,KEGG_Reaction,R01220
15150,USA300HOU_RS05295,KEGG_Reaction,R01655
15151,USA300HOU_RS05300,KEGG_Reaction,R07405
15152,USA300HOU_RS05305,KEGG_Reaction,R07404
15153,USA300HOU_RS05310,KEGG_Reaction,R04591
15154,USA300HOU_RS05315,KEGG_Reaction,-
15155,USA300HOU_RS05320,KEGG_Reaction,R04463
15156,USA300HOU_RS05325,KEGG_Reaction,R04463
15157,USA300HOU_RS05330,KEGG_Reaction,R01072
15158,USA300HOU_RS05335,KEGG_Reaction,R04208
15159,USA300HOU_RS05340,KEGG_Reaction,R04325
15160,USA300HOU_RS05340,KEGG_Reaction,R04326
15161,USA300HOU_RS05345,KEGG_Reaction,R01127
15162,USA300HOU_RS05345,KEGG_Reaction,R04560
15163,USA300HOU_RS05350,KEGG_Reaction,R04144
15164,USA300HOU_RS05355,KEGG_Reaction,-
15165,USA300HOU_RS05360,KEGG_Reaction,-
15166,USA300HOU_RS05365,KEGG_Reaction,-
15167,USA300HOU_RS05380,KEGG_Reaction,-
15168,USA300HOU_RS05385,KEGG_Reaction,-
15169,USA300HOU_RS05390,KEGG_Reaction,-
15170,USA300HOU_RS05395,KEGG_Reaction,-
15171,USA300HOU_RS05400,KEGG_Reaction,-
15172,USA300HOU_RS05405,KEGG_Reaction,-
15173,USA300HOU_RS05410,KEGG_Reaction,R11325
15174,USA300HOU_RS05415,KEGG_Reaction,R11325
15175,USA300HOU_RS05420,KEGG_Reaction,-
15176,USA300HOU_RS05430,KEGG_Reaction,-
15177,USA300HOU_RS05435,KEGG_Reaction,-
15178,USA300HOU_RS05445,KEGG_Reaction,-
15179,USA300HOU_RS05450,KEGG_Reaction,-
15180,USA300HOU_RS05455,KEGG_Reaction,R00014
15181,USA300HOU_RS05455,KEGG_Reaction,R00209
15182,USA300HOU_RS05455,KEGG_Reaction,R01699
15183,USA300HOU_RS05455,KEGG_Reaction,R03270
15184,USA300HOU_RS05460,KEGG_Reaction,R00014
15185,USA300HOU_RS05460,KEGG_Reaction,R00209
15186,USA300HOU_RS05460,KEGG_Reaction,R01699
15187,USA300HOU_RS05460,KEGG_Reaction,R03270
15188,USA300HOU_RS05465,KEGG_Reaction,R00209
15189,USA300HOU_RS05465,KEGG_Reaction,R02569
15190,USA300HOU_RS05470,KEGG_Reaction,R00209
15191,USA300HOU_RS05470,KEGG_Reaction,R01221
15192,USA300HOU_RS05470,KEGG_Reaction,R01698
15193,USA300HOU_RS05470,KEGG_Reaction,R03815
15194,USA300HOU_RS05470,KEGG_Reaction,R07618
15195,USA300HOU_RS05470,KEGG_Reaction,R08549
15196,USA300HOU_RS05475,KEGG_Reaction,-
15197,USA300HOU_RS05480,KEGG_Reaction,-
15198,USA300HOU_RS05485,KEGG_Reaction,-
15199,USA300HOU_RS05490,KEGG_Reaction,-
15200,USA300HOU_RS05495,KEGG_Reaction,-
15201,USA300HOU_RS05500,KEGG_Reaction,-
15202,USA300HOU_RS05505,KEGG_Reaction,-
15203,USA300HOU_RS05510,KEGG_Reaction,-
15204,USA300HOU_RS05515,KEGG_Reaction,-
15205,USA300HOU_RS05520,KEGG_Reaction,-
15206,USA300HOU_RS05525,KEGG_Reaction,R01185
15207,USA300HOU_RS05525,KEGG_Reaction,R01186
15208,USA300HOU_RS05525,KEGG_Reaction,R01187
15209,USA300HOU_RS05530,KEGG_Reaction,-
15210,USA300HOU_RS05535,KEGG_Reaction,-
15211,USA300HOU_RS05540,KEGG_Reaction,-
15212,USA300HOU_RS05545,KEGG_Reaction,-
15213,USA300HOU_RS05550,KEGG_Reaction,-
15214,USA300HOU_RS05555,KEGG_Reaction,-
15215,USA300HOU_RS05560,KEGG_Reaction,R00344
15216,USA300HOU_RS05565,KEGG_Reaction,R07412
15217,USA300HOU_RS05570,KEGG_Reaction,R07411
15218,USA300HOU_RS05575,KEGG_Reaction,-
15219,USA300HOU_RS05585,KEGG_Reaction,-
15220,USA300HOU_RS05590,KEGG_Reaction,-
15221,USA300HOU_RS05595,KEGG_Reaction,R01030
15222,USA300HOU_RS05595,KEGG_Reaction,R01470
15223,USA300HOU_RS05600,KEGG_Reaction,-
15224,USA300HOU_RS05605,KEGG_Reaction,-
15225,USA300HOU_RS05610,KEGG_Reaction,R07234
15226,USA300HOU_RS05615,KEGG_Reaction,R03035
15227,USA300HOU_RS05620,KEGG_Reaction,-
15228,USA300HOU_RS05625,KEGG_Reaction,-
15229,USA300HOU_RS05635,KEGG_Reaction,-
15230,USA300HOU_RS05640,KEGG_Reaction,-
15231,USA300HOU_RS05645,KEGG_Reaction,-
15232,USA300HOU_RS05650,KEGG_Reaction,-
15233,USA300HOU_RS05660,KEGG_Reaction,-
15234,USA300HOU_RS05665,KEGG_Reaction,-
15235,USA300HOU_RS05670,KEGG_Reaction,-
15236,USA300HOU_RS05675,KEGG_Reaction,R10468
15237,USA300HOU_RS05675,KEGG_Reaction,R10510
15238,USA300HOU_RS05685,KEGG_Reaction,-
15239,USA300HOU_RS05690,KEGG_Reaction,R03660
15240,USA300HOU_RS05695,KEGG_Reaction,R03660
15241,USA300HOU_RS05700,KEGG_Reaction,-
15242,USA300HOU_RS05705,KEGG_Reaction,-
15243,USA300HOU_RS05710,KEGG_Reaction,-
15244,USA300HOU_RS05715,KEGG_Reaction,-
15245,USA300HOU_RS05720,KEGG_Reaction,-
15246,USA300HOU_RS05725,KEGG_Reaction,-
15247,USA300HOU_RS05735,KEGG_Reaction,-
15248,USA300HOU_RS05740,KEGG_Reaction,R02164
15249,USA300HOU_RS05745,KEGG_Reaction,R02164
15250,USA300HOU_RS05750,KEGG_Reaction,R02164
15251,USA300HOU_RS05755,KEGG_Reaction,R00260
15252,USA300HOU_RS05755,KEGG_Reaction,R00426
15253,USA300HOU_RS05755,KEGG_Reaction,R00720
15254,USA300HOU_RS05755,KEGG_Reaction,R01855
15255,USA300HOU_RS05755,KEGG_Reaction,R02100
15256,USA300HOU_RS05755,KEGG_Reaction,R02720
15257,USA300HOU_RS05755,KEGG_Reaction,R03531
15258,USA300HOU_RS05760,KEGG_Reaction,R00426
15259,USA300HOU_RS05760,KEGG_Reaction,R00720
15260,USA300HOU_RS05760,KEGG_Reaction,R01855
15261,USA300HOU_RS05760,KEGG_Reaction,R02100
15262,USA300HOU_RS05760,KEGG_Reaction,R02720
15263,USA300HOU_RS05760,KEGG_Reaction,R03531
15264,USA300HOU_RS05765,KEGG_Reaction,-
15265,USA300HOU_RS05790,KEGG_Reaction,-
15266,USA300HOU_RS05795,KEGG_Reaction,-
15267,USA300HOU_RS05800,KEGG_Reaction,-
15268,USA300HOU_RS05825,KEGG_Reaction,-
15269,USA300HOU_RS05835,KEGG_Reaction,-
15270,USA300HOU_RS05845,KEGG_Reaction,-
15271,USA300HOU_RS05850,KEGG_Reaction,-
15272,USA300HOU_RS05855,KEGG_Reaction,-
15273,USA300HOU_RS05860,KEGG_Reaction,R01398
15274,USA300HOU_RS05865,KEGG_Reaction,R00150
15275,USA300HOU_RS05865,KEGG_Reaction,R01395
15276,USA300HOU_RS05870,KEGG_Reaction,-
15277,USA300HOU_RS05875,KEGG_Reaction,-
15278,USA300HOU_RS05880,KEGG_Reaction,-
15279,USA300HOU_RS05895,KEGG_Reaction,-
15280,USA300HOU_RS05900,KEGG_Reaction,-
15281,USA300HOU_RS05905,KEGG_Reaction,R05287
15282,USA300HOU_RS05910,KEGG_Reaction,-
15283,USA300HOU_RS05915,KEGG_Reaction,-
15284,USA300HOU_RS05920,KEGG_Reaction,-
15285,USA300HOU_RS05925,KEGG_Reaction,-
15286,USA300HOU_RS05930,KEGG_Reaction,-
15287,USA300HOU_RS05935,KEGG_Reaction,-
15288,USA300HOU_RS05940,KEGG_Reaction,R05629
15289,USA300HOU_RS05940,KEGG_Reaction,R05630
15290,USA300HOU_RS05945,KEGG_Reaction,R02783
15291,USA300HOU_RS05950,KEGG_Reaction,-
15292,USA300HOU_RS05955,KEGG_Reaction,-
15293,USA300HOU_RS05960,KEGG_Reaction,-
15294,USA300HOU_RS05965,KEGG_Reaction,-
15295,USA300HOU_RS05970,KEGG_Reaction,-
15296,USA300HOU_RS05975,KEGG_Reaction,-
15297,USA300HOU_RS05980,KEGG_Reaction,-
15298,USA300HOU_RS05985,KEGG_Reaction,-
15299,USA300HOU_RS05990,KEGG_Reaction,-
15300,USA300HOU_RS05995,KEGG_Reaction,R03656
15301,USA300HOU_RS06000,KEGG_Reaction,R00816
15302,USA300HOU_RS06000,KEGG_Reaction,R04089
15303,USA300HOU_RS06000,KEGG_Reaction,R05295
15304,USA300HOU_RS06000,KEGG_Reaction,R05404
15305,USA300HOU_RS06000,KEGG_Reaction,R05406
15306,USA300HOU_RS06000,KEGG_Reaction,R07795
15307,USA300HOU_RS06005,KEGG_Reaction,-
15308,USA300HOU_RS06010,KEGG_Reaction,-
15309,USA300HOU_RS06015,KEGG_Reaction,-
15310,USA300HOU_RS06020,KEGG_Reaction,R00966
15311,USA300HOU_RS06025,KEGG_Reaction,-
15312,USA300HOU_RS06030,KEGG_Reaction,R01397
15313,USA300HOU_RS06035,KEGG_Reaction,R01993
15314,USA300HOU_RS06040,KEGG_Reaction,R00256
15315,USA300HOU_RS06040,KEGG_Reaction,R00575
15316,USA300HOU_RS06040,KEGG_Reaction,R01395
15317,USA300HOU_RS06040,KEGG_Reaction,R10948
15318,USA300HOU_RS06040,KEGG_Reaction,R10949
15319,USA300HOU_RS06045,KEGG_Reaction,R00256
15320,USA300HOU_RS06045,KEGG_Reaction,R00575
15321,USA300HOU_RS06045,KEGG_Reaction,R01395
15322,USA300HOU_RS06045,KEGG_Reaction,R10948
15323,USA300HOU_RS06045,KEGG_Reaction,R10949
15324,USA300HOU_RS06050,KEGG_Reaction,R00965
15325,USA300HOU_RS06055,KEGG_Reaction,R01870
15326,USA300HOU_RS06065,KEGG_Reaction,-
15327,USA300HOU_RS06070,KEGG_Reaction,-
15328,USA300HOU_RS06075,KEGG_Reaction,R00332
15329,USA300HOU_RS06075,KEGG_Reaction,R02090
15330,USA300HOU_RS06080,KEGG_Reaction,R00435
15331,USA300HOU_RS06080,KEGG_Reaction,R00441
15332,USA300HOU_RS06080,KEGG_Reaction,R00442
15333,USA300HOU_RS06080,KEGG_Reaction,R00443
15334,USA300HOU_RS06085,KEGG_Reaction,R03269
15335,USA300HOU_RS06085,KEGG_Reaction,R04231
15336,USA300HOU_RS06090,KEGG_Reaction,-
15337,USA300HOU_RS06095,KEGG_Reaction,-
15338,USA300HOU_RS06100,KEGG_Reaction,-
15339,USA300HOU_RS06105,KEGG_Reaction,-
15340,USA300HOU_RS06110,KEGG_Reaction,R03940
15341,USA300HOU_RS06115,KEGG_Reaction,-
15342,USA300HOU_RS06120,KEGG_Reaction,-
15343,USA300HOU_RS06125,KEGG_Reaction,-
15344,USA300HOU_RS06130,KEGG_Reaction,-
15345,USA300HOU_RS06135,KEGG_Reaction,R00615
15346,USA300HOU_RS06135,KEGG_Reaction,R02135
15347,USA300HOU_RS06140,KEGG_Reaction,R01529
15348,USA300HOU_RS06145,KEGG_Reaction,R00619
15349,USA300HOU_RS06150,KEGG_Reaction,-
15350,USA300HOU_RS06155,KEGG_Reaction,-
15351,USA300HOU_RS06160,KEGG_Reaction,-
15352,USA300HOU_RS06165,KEGG_Reaction,-
15353,USA300HOU_RS06170,KEGG_Reaction,-
15354,USA300HOU_RS06175,KEGG_Reaction,R00851
15355,USA300HOU_RS06175,KEGG_Reaction,R09380
15356,USA300HOU_RS06180,KEGG_Reaction,R01626
15357,USA300HOU_RS06180,KEGG_Reaction,R11671
15358,USA300HOU_RS06185,KEGG_Reaction,R04533
15359,USA300HOU_RS06185,KEGG_Reaction,R04534
15360,USA300HOU_RS06185,KEGG_Reaction,R04536
15361,USA300HOU_RS06185,KEGG_Reaction,R04543
15362,USA300HOU_RS06185,KEGG_Reaction,R04566
15363,USA300HOU_RS06185,KEGG_Reaction,R04953
15364,USA300HOU_RS06185,KEGG_Reaction,R04964
15365,USA300HOU_RS06185,KEGG_Reaction,R07759
15366,USA300HOU_RS06185,KEGG_Reaction,R07763
15367,USA300HOU_RS06185,KEGG_Reaction,R10116
15368,USA300HOU_RS06185,KEGG_Reaction,R10120
15369,USA300HOU_RS06185,KEGG_Reaction,R11671
15370,USA300HOU_RS06195,KEGG_Reaction,-
15371,USA300HOU_RS06200,KEGG_Reaction,-
15372,USA300HOU_RS06205,KEGG_Reaction,-
15373,USA300HOU_RS06210,KEGG_Reaction,-
15374,USA300HOU_RS06215,KEGG_Reaction,-
15375,USA300HOU_RS06220,KEGG_Reaction,-
15376,USA300HOU_RS06225,KEGG_Reaction,-
15377,USA300HOU_RS06230,KEGG_Reaction,-
15378,USA300HOU_RS06235,KEGG_Reaction,R00597
15379,USA300HOU_RS06240,KEGG_Reaction,-
15380,USA300HOU_RS06250,KEGG_Reaction,-
15381,USA300HOU_RS06255,KEGG_Reaction,-
15382,USA300HOU_RS06260,KEGG_Reaction,-
15383,USA300HOU_RS06265,KEGG_Reaction,R00405
15384,USA300HOU_RS06265,KEGG_Reaction,R02404
15385,USA300HOU_RS06270,KEGG_Reaction,R00405
15386,USA300HOU_RS06270,KEGG_Reaction,R02404
15387,USA300HOU_RS06275,KEGG_Reaction,-
15388,USA300HOU_RS06280,KEGG_Reaction,-
15389,USA300HOU_RS06285,KEGG_Reaction,-
15390,USA300HOU_RS06290,KEGG_Reaction,-
15391,USA300HOU_RS06295,KEGG_Reaction,-
15392,USA300HOU_RS06300,KEGG_Reaction,-
15393,USA300HOU_RS06305,KEGG_Reaction,-
15394,USA300HOU_RS06310,KEGG_Reaction,-
15395,USA300HOU_RS06315,KEGG_Reaction,-
15396,USA300HOU_RS06325,KEGG_Reaction,-
15397,USA300HOU_RS06335,KEGG_Reaction,-
15398,USA300HOU_RS06340,KEGG_Reaction,R00158
15399,USA300HOU_RS06345,KEGG_Reaction,-
15400,USA300HOU_RS06350,KEGG_Reaction,R06447
15401,USA300HOU_RS06355,KEGG_Reaction,R01799
