Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX8049154	SRR11472923	2021-02-12 18:06:45	2020-04-04 16:46:17	11760946	882070950	0	75	297		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11472923/SRR11472923.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420395	SAMN14530247	simple	1280	Staphylococcus aureus	GSM4452420							no					GEO	SRA1061999		public	20521BA14447CBE158C561F3745649D6	37C0BE6AD63D7D9E93A66DE13355FE87		
SRX8049155	SRR11472924	2021-02-12 18:06:45	2020-04-04 17:47:32	10900413	817530975	0	75	277		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11472924/SRR11472924.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420396	SAMN14530246	simple	1280	Staphylococcus aureus	GSM4452421							no					GEO	SRA1061999		public	BF0FD7C328D959B3AE723756355A0B50	277219AA0F393575E777F59337295065		
SRX8049156	SRR11472925	2021-02-12 18:06:45	2020-04-04 16:49:55	11946168	895962600	0	75	304		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11472925/SRR11472925.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420397	SAMN14530245	simple	1280	Staphylococcus aureus	GSM4452422							no					GEO	SRA1061999		public	2A2B69CB0249963A96B32373A0AC3FE1	9BD5B5FDB47187C03455C17E6DC2A431		
SRX8049157	SRR11472926	2021-02-12 18:06:45	2020-04-04 16:32:34	11146841	836013075	0	75	283		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11472926/SRR11472926.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420398	SAMN14530244	simple	1280	Staphylococcus aureus	GSM4452423							no					GEO	SRA1061999		public	CB21E1E41B4E5C243A3C90F9D6F2A673	B23770435BC9D510366EE8687200C5C3		
SRX8049158	SRR11472927	2021-02-12 18:06:46	2020-04-04 16:21:13	11127207	834540525	0	75	283		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11472927/SRR11472927.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420399	SAMN14530243	simple	1280	Staphylococcus aureus	GSM4452424							no					GEO	SRA1061999		public	285DC23E206F494C48259A29A3F25D81	359B418355DEF1D898C431F877CAB9AA		
SRX8049159	SRR11472928	2021-02-12 18:06:46	2020-04-04 16:42:25	10899222	817441650	0	75	277		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11472928/SRR11472928.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420400	SAMN14530242	simple	1280	Staphylococcus aureus	GSM4452425							no					GEO	SRA1061999		public	3C06CB5D1F0C762D595D27B119EC5520	AF1D2D01CF94D0C6433A106AAFFE9449		
SRX8049160	SRR11472929	2021-02-12 18:06:46	2020-04-04 16:26:30	9205943	690445725	0	75	234		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11472929/SRR11472929.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420401	SAMN14530241	simple	1280	Staphylococcus aureus	GSM4452426							no					GEO	SRA1061999		public	960694391D6F1E3049850BCCBBC74571	FCC52083D228AF60EFBB316ED37F7393		
SRX8049161	SRR11472930	2021-02-12 18:06:46	2020-04-04 16:42:01	10293409	772005675	0	75	261		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11472930/SRR11472930.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420402	SAMN14530240	simple	1280	Staphylococcus aureus	GSM4452427							no					GEO	SRA1061999		public	0B81E82586F6E4198D1AD82297455669	76B7B848DF46F7554DEBAC025470D671		
SRX8049162	SRR11472931	2021-02-12 18:06:46	2020-04-04 16:37:21	10681625	801121875	0	75	273		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11472931/SRR11472931.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420403	SAMN14530239	simple	1280	Staphylococcus aureus	GSM4452428							no					GEO	SRA1061999		public	D64D9DF00283BF35CE19E045DF05E106	F0E2FB1DD7E65FDA13BDF49D12733CE2		
SRX8049163	SRR11472932	2021-02-12 18:06:46	2020-04-04 16:41:21	11851272	888845400	0	75	306		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11472932/SRR11472932.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420404	SAMN14530238	simple	1280	Staphylococcus aureus	GSM4452429							no					GEO	SRA1061999		public	C2773A2FDE03A433AC19D7AAC31CA636	BD98C5637FC72DBD04C21A553C7DEF78		
SRX8049164	SRR11472933	2021-02-12 18:06:46	2020-04-04 16:29:22	11011030	825827250	0	75	281		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11472933/SRR11472933.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420405	SAMN14530237	simple	1280	Staphylococcus aureus	GSM4452430							no					GEO	SRA1061999		public	98010A36E6E7EAB7F18360486EF0FE8F	FBBCCD12ACB42F55177584A217D16017		
SRX8049165	SRR11472934	2021-02-12 18:06:46	2020-04-04 16:47:11	11662129	874659675	0	75	298		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11472934/SRR11472934.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420406	SAMN14530236	simple	1280	Staphylococcus aureus	GSM4452431							no					GEO	SRA1061999		public	B481E559172D6682F6B228BB91B1374D	AB83A1A17D4555DF68B2EF88AF442CC0		
SRX8049166	SRR11472935	2021-02-12 18:06:46	2020-04-04 16:42:14	11150639	836297925	0	75	288		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11472935/SRR11472935.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420407	SAMN14530235	simple	1280	Staphylococcus aureus	GSM4452432							no					GEO	SRA1061999		public	F33D9FEE6F6D65AE8BB6FBA43B226DB7	261C13F82E188CD324B0E07E903009D7		
SRX8049167	SRR11472936	2021-02-12 18:06:46	2020-04-04 16:45:43	11463440	859758000	0	75	293		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11472936/SRR11472936.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420408	SAMN14530234	simple	1280	Staphylococcus aureus	GSM4452433							no					GEO	SRA1061999		public	37583F61F03B1AE3FA8C66034C5DB348	4909FE63011F10814BA66E8A6DEE104A		
SRX8049168	SRR11472937	2021-02-12 18:06:46	2020-04-04 16:49:56	10007290	750546750	0	75	255		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11472937/SRR11472937.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP255083	PRJNA622829	3	622829	SRS6420409	SAMN14530233	simple	1280	Staphylococcus aureus	GSM4452434							no					GEO	SRA1061999		public	3D38084CD39A6124897E39895D21CB54	C94EE2AC7002A115A4018A45A9D46A8B		
SRX8062032	SRR11485902	2021-04-06 00:00:30	2020-04-06 06:48:28	15581243	4674372900	15581243	300	1422		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11485902/SRR11485902.1	CK1	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP255337	PRJNA623168		623168	SRS6430525	SAMN14542481	simple	1280	Staphylococcus aureus	CK1							no					SICHUAN UNIVERSITY	SRA1062599		public	59178BF858779C38A6355A8F6A09EEAC	4ABA549F6B2F426961D8BA09E2A80856		
SRX8062033	SRR11485901	2021-04-06 00:00:30	2020-04-06 07:07:26	16123635	4837090500	16123635	300	1472		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11485901/SRR11485901.1	CK2	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP255337	PRJNA623168		623168	SRS6430526	SAMN14542482	simple	1280	Staphylococcus aureus	CK2							no					SICHUAN UNIVERSITY	SRA1062599		public	89A20515CBF6D7D0AFFC02998AA4BB18	AEFD4202FB96D7EFE438BA442266E2BC		
SRX8062034	SRR11485900	2021-04-06 00:00:30	2020-04-12 13:04:01	17615636	5284690800	17615636	300	1611		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11485900/SRR11485900.1	CK3	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP255337	PRJNA623168		623168	SRS6430527	SAMN14542483	simple	1280	Staphylococcus aureus	CK3							no					SICHUAN UNIVERSITY	SRA1062599		public	BA044987EBC0AB8E15436A80B2C88D1D	D8126C3223736C35275162AED2702E0C		
SRX8062035	SRR11485899	2021-04-06 00:00:30	2020-04-12 13:02:53	16185870	4855761000	16185870	300	1457		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11485899/SRR11485899.1	CHQA1	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP255337	PRJNA623168		623168	SRS6430528	SAMN14542484	simple	1280	Staphylococcus aureus	CHQA1							no					SICHUAN UNIVERSITY	SRA1062599		public	B8C4EE947A1D941CB9FEC44F295F6EAA	99047036FA513AFD335BCB967E3CC449		
SRX8062036	SRR11485898	2021-04-06 00:00:30	2020-04-06 07:25:58	18151963	5445588900	18151963	300	1648		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11485898/SRR11485898.1	CHQA2	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP255337	PRJNA623168		623168	SRS6430529	SAMN14542485	simple	1280	Staphylococcus aureus	CHQA2							no					SICHUAN UNIVERSITY	SRA1062599		public	4AF1D7825DBDC7DABE7C6D918F1E4503	ECDCC19E656C6A6D97CF12A47526E3A3		
SRX8147293	SRR11579565	2020-04-23 17:11:21	2020-04-21 10:09:49	12617307	3785192100	12617307	300	1143		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11579565/SRR11579565.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509894	SAMN14651770	simple	1280	Staphylococcus aureus	GSM4487414							no					GEO	SRA1067565		public	695FEA797863E0571604BCB686B56B3F	D917451BE960E66CA85473AAF60F1B00		
SRX8147294	SRR11579566	2020-04-23 17:11:21	2020-04-21 10:09:19	11830523	3549156900	11830523	300	1094		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11579566/SRR11579566.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509895	SAMN14651769	simple	1280	Staphylococcus aureus	GSM4487415							no					GEO	SRA1067565		public	98ADF22E30ADEE30AE257869489780A4	662387E297A54001169B79EAE5E5C57C		
SRX8147295	SRR11579567	2020-04-23 17:11:21	2020-04-21 10:07:45	11405817	3421745100	11405817	300	1051		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11579567/SRR11579567.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509896	SAMN14651768	simple	1280	Staphylococcus aureus	GSM4487416							no					GEO	SRA1067565		public	938C2910FE556CC7246AD59BCFA57FC0	1D67FFE81FE0A615B05B3680D004A982		
SRX8147296	SRR11579568	2020-04-23 17:11:21	2020-04-21 10:08:52	15088292	4526487600	15088292	300	1341		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11579568/SRR11579568.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509897	SAMN14651767	simple	1280	Staphylococcus aureus	GSM4487417							no					GEO	SRA1067565		public	D116A6834EA1E840E1B4B8BE26A51551	F542260BAC9C0E07919BF9B5CEA734B9		
SRX8147297	SRR11579569	2020-04-23 17:11:21	2020-04-21 10:07:57	11625076	3487522800	11625076	300	1071		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11579569/SRR11579569.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509898	SAMN14651766	simple	1280	Staphylococcus aureus	GSM4487418							no					GEO	SRA1067565		public	20536E7472F09CA6284C10813856006D	DD88CDDAEC843DC71E6F2AA0C894FCE8		
SRX8147298	SRR11579570	2020-04-23 17:11:21	2020-04-21 10:10:12	13602240	4080672000	13602240	300	1204		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11579570/SRR11579570.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509899	SAMN14651765	simple	1280	Staphylococcus aureus	GSM4487419							no					GEO	SRA1067565		public	6D9D5ECFA54354DF71FC513FB3EEF63A	0C7AFDE9E285E00FC61EC1C64896C0FD		
SRX8147299	SRR11579571	2020-04-23 17:11:21	2020-04-21 10:09:14	10579854	3173956200	10579854	300	972		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11579571/SRR11579571.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509900	SAMN14651764	simple	1280	Staphylococcus aureus	GSM4487420							no					GEO	SRA1067565		public	B4C028F6718EE85BDEBC6F5B19A5BB63	62C65C8B3E45C005B3708F4D0CFE8596		
SRX8147300	SRR11579572	2020-04-23 17:11:21	2020-04-21 10:11:24	13717077	4115123100	13717077	300	1263		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11579572/SRR11579572.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509901	SAMN14651763	simple	1280	Staphylococcus aureus	GSM4487421							no					GEO	SRA1067565		public	21007BCD9C793952528F7699FEEC6630	2AB02CC7B61F8799CF743ECC5BEF07B6		
SRX8147301	SRR11579573	2020-04-23 17:11:21	2020-04-21 10:08:56	10982669	3294800700	10982669	300	985		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11579573/SRR11579573.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509902	SAMN14651762	simple	1280	Staphylococcus aureus	GSM4487422							no					GEO	SRA1067565		public	8D079E5B665C6DDF3B417009290FFF9A	C350E43909E46547591A2E673C87D359		
SRX8147302	SRR11579574	2020-04-23 17:11:21	2020-04-21 10:10:02	12168639	3650591700	12168639	300	1120		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11579574/SRR11579574.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509903	SAMN14651761	simple	1280	Staphylococcus aureus	GSM4487423							no					GEO	SRA1067565		public	BDA70BFE362221C138F9DAAEDE3DAEFA	B4309D092A4FEB0FB4B4354B311AEF56		
SRX8147303	SRR11579575	2020-04-23 17:11:21	2020-04-21 10:10:51	11692005	3507601500	11692005	300	1040		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11579575/SRR11579575.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509904	SAMN14651785	simple	1280	Staphylococcus aureus	GSM4487424							no					GEO	SRA1067565		public	0D340C3D5FB1222459F2BFC19A14F5D5	D38F3E00C3010A9786984494B3FCF09E		
SRX8147304	SRR11579576	2020-04-23 17:11:21	2020-04-21 10:09:08	9459605	2837881500	9459605	300	858		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11579576/SRR11579576.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509905	SAMN14651784	simple	1280	Staphylococcus aureus	GSM4487425							no					GEO	SRA1067565		public	5486FF4D3A2432ACE241166D6E3A7189	CCFC34E36FAC9C0518C7340DC9A962A7		
SRX8147305	SRR11579577	2020-04-23 17:11:21	2020-04-21 10:09:08	8890151	2667045300	8890151	300	799		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11579577/SRR11579577.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509906	SAMN14651776	simple	1280	Staphylococcus aureus	GSM4487426							no					GEO	SRA1067565		public	4DDD3234F753A1604A968358A663529B	88458EFCD3107081BB5A6D0D9C62626D		
SRX8147306	SRR11579578	2020-04-23 17:11:21	2020-04-21 10:09:26	9872561	2961768300	9872561	300	895		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11579578/SRR11579578.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509907	SAMN14651775	simple	1280	Staphylococcus aureus	GSM4487427							no					GEO	SRA1067565		public	A2979423D03D4A67BFDBA6D55462D054	7C66157E8DF652DBFB17B6F22450916A		
SRX8147307	SRR11579579	2020-04-23 17:11:21	2020-04-21 10:11:11	12429165	3728749500	12429165	300	1159		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11579579/SRR11579579.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509908	SAMN14651774	simple	1280	Staphylococcus aureus	GSM4487428							no					GEO	SRA1067565		public	E1D898C47F6AC9E4AA97D595FFE2B590	804479A21C4286755F02FE30ED406E88		
SRX8147308	SRR11579580	2020-04-23 17:11:21	2020-04-21 10:11:55	13894676	4168402800	13894676	300	1259		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11579580/SRR11579580.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509909	SAMN14651773	simple	1280	Staphylococcus aureus	GSM4487429							no					GEO	SRA1067565		public	6E6508E6DAA2C7F42D1EA2A662D836C5	3496B04718E3012C03426330729996C8		
SRX8147309	SRR11579581	2020-04-23 17:11:21	2020-04-21 10:10:55	11879267	3563780100	11879267	300	1093		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11579581/SRR11579581.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509910	SAMN14651772	simple	1280	Staphylococcus aureus	GSM4487430							no					GEO	SRA1067565		public	67D0245F758B29A4C58F2DF1470AF8FF	8B6F8C5D4B3CD2AC773A8BA4AB1B8565		
SRX8147310	SRR11579582	2020-04-23 17:11:21	2020-04-21 10:13:54	13546759	4064027700	13546759	300	1243		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR11579582/SRR11579582.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509911	SAMN14651771	simple	1280	Staphylococcus aureus	GSM4487431							no					GEO	SRA1067565		public	BEE03A0E7C87E6F794837A6103648076	04386C0480617E64C76223D11FCA3A5C		
SRX8147311	SRR11579583	2020-04-23 17:11:21	2020-04-21 10:09:53	9861154	2958346200	9861154	300	878		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11579583/SRR11579583.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509912	SAMN14651783	simple	1280	Staphylococcus aureus	GSM4487432							no					GEO	SRA1067565		public	B642802322CF53F248C9CBE7A84FF9FB	57B8DF8EC2D1ED5C00948DE4A75249E0		
SRX8147312	SRR11579584	2020-04-23 17:11:21	2020-04-21 10:11:01	12208721	3662616300	12208721	300	1126		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11579584/SRR11579584.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509913	SAMN14651782	simple	1280	Staphylococcus aureus	GSM4487433							no					GEO	SRA1067565		public	084C13CEAA98F2E0D97826AEC6703497	D75F5CC9179E5A799698EB940C3E12D3		
SRX8147313	SRR11579585	2020-04-23 17:11:21	2020-04-21 10:11:21	14254339	4276301700	14254339	300	1274		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11579585/SRR11579585.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509914	SAMN14651781	simple	1280	Staphylococcus aureus	GSM4487434							no					GEO	SRA1067565		public	3717DFCF6869803B1622DDD4369B7E85	F33929B3F0ED3B1805F5BDC816097A66		
SRX8147314	SRR11579586	2020-04-23 17:11:21	2020-04-21 10:10:15	11423162	3426948600	11423162	300	1075		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11579586/SRR11579586.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509915	SAMN14651780	simple	1280	Staphylococcus aureus	GSM4487435							no					GEO	SRA1067565		public	6D4DD4862E643B3C11DBFF32EAA6D8D0	C3CA681D8787310520808449BD74C3B2		
SRX8147315	SRR11579587	2020-04-23 17:11:21	2020-04-21 10:11:40	14117557	4235267100	14117557	300	1335		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11579587/SRR11579587.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509916	SAMN14651779	simple	1280	Staphylococcus aureus	GSM4487436							no					GEO	SRA1067565		public	8FE4335BA78696CE66517BB7A618E3B2	B75E15D0BE249BFCB489F598472A965F		
SRX8147316	SRR11579588	2020-04-23 17:11:21	2020-04-21 10:12:06	12523986	3757195800	12523986	300	1156		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11579588/SRR11579588.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509917	SAMN14651778	simple	1280	Staphylococcus aureus	GSM4487437							no					GEO	SRA1067565		public	CE3C1ED4843B784D91B6C12A5B89C240	12F95F51DF7080C06293B75C7A9B3864		
SRX8147317	SRR11579589	2020-04-23 17:11:21	2020-04-21 10:11:54	12173187	3651956100	12173187	300	1126		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR11579589/SRR11579589.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP257698	PRJNA627131	3	627131	SRS6509918	SAMN14651777	simple	1280	Staphylococcus aureus	GSM4487438							no					GEO	SRA1067565		public	F6EB8BB0462A7BCDF6C1C801ECFB6F68	60654A7274F6DB046009E4679F80B0CD		
SRX8164260	SRR11597415	2020-04-24 17:03:37	2020-04-23 14:05:39	12013054	961044320	12013054	80	319		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR11597415/SRR11597415.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP258115	PRJNA627678	3	627678	SRS6525493	SAMN14679977	simple	1280	Staphylococcus aureus	GSM4494299							no					GEO	SRA1068282		public	38EFD1BEF4B4A8B61B459E63E0776738	C8C7552347C606DC3C967DD08C37DF60		
