	BioProject	BioSample	Body_Site	Replicate	Title	Media	Condition	Growth Phase	Isolate	Growth Rate	OD-600	Genetic Changes; Name	NOTES	Reference	InsertDev	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	LibraryStrategy	Manual Strain	Unnamed: 23	Model	Platform	Project	ProjectID	ReleaseDate	Run	SRAStudy	Sample	ScientificName	Submission	TaxID	class_tax_id	species	species_tax_id	strain_tax_id	R1	R2	Swift	Treatment	full_name	passed_fastqc	passed_global_correlation	passed_number_replicates	passed_reads_mapped_to_CDS	passed_similar_replicates	condition_name	project_name	reference_condition	CenterName	ReferenceGenome	Notes	SRA ID	Biosample	GEO Series	GEO Sample	PMID
SRX8387560	PRJNA634715	SAMN15005119							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:42:39	SRR11837179	SRP263146	SRS6701144	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387561	PRJNA634715	SAMN15005124							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:44:41	SRR11837178	SRP263146	SRS6701143	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387562	PRJNA634715	SAMN15005124							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:42:39	SRR11837177	SRP263146	SRS6701143	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387563	PRJNA634715	SAMN15005125							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:42:39	SRR11837175	SRP263146	SRS6701145	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387564	PRJNA634715	SAMN15005125							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:44:41	SRR11837174	SRP263146	SRS6701145	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387565	PRJNA634715	SAMN15005126							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:42:39	SRR11837173	SRP263146	SRS6701146	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387566	PRJNA634715	SAMN15005126							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:42:39	SRR11837176	SRP263146	SRS6701146	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387567	PRJNA634715	SAMN15005127							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:44:41	SRR11837172	SRP263146	SRS6701147	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387568	PRJNA634715	SAMN15005127							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:44:41	SRR11837171	SRP263146	SRS6701147	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387571	PRJNA634715	SAMN15005120		2.0	First S. aureus ICA model	CA-MHB	StationaryPhase	Stationary	TCH1516		1.0433	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	5/24/2020 5:37	SRR11837151	SRP263146	SRS6701156	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True												
SRX8387574	PRJNA634715	SAMN15005129		2.0	First S. aureus ICA model	CA-MHB	250nMParaquat	Exponential	TCH1516		0.5062	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	5/24/2020 5:37	SRR11837159	SRP263146	SRS6701153	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True												
SRX8387575	PRJNA634715	SAMN15005128		2.0	First S. aureus ICA model	CA-MHB	2gLGalactose	Exponential	TCH1516		0.5108	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	5/24/2020 5:37	SRR11837157	SRP263146	SRS6701154	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True												
SRX8387576	PRJNA634715	SAMN15005129		1.0	First S. aureus ICA model	CA-MHB	2gLGalactose	Exponential	TCH1516		0.4912	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	5/24/2020 5:37	SRR11837158	SRP263146	SRS6701154	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True												
SRX8387577	PRJNA634715	SAMN15005128		2.0	First S. aureus ICA model	CA-MHB	2gLPyruvate	Exponential	TCH1516		0.4912	WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	5/24/2020 5:42	SRR11837155	SRP263146	SRS6701155	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True												
SRX8387582	PRJNA634715	SAMN15005120		1.0	First S. aureus ICA model	CA-MHB	None	Exponential	TCH1516			WT	First S. aureus ICA model	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	5/24/2020 5:42	SRR11837170	SRP263146	SRS6701148	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True												
SRX8387589	PRJNA634715	SAMN15005121							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:37:14	SRR11837150	SRP263146	SRS6701157	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387590	PRJNA634715	SAMN15005121							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:37:15	SRR11837149	SRP263146	SRS6701157	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387591	PRJNA634715	SAMN15005122							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:37:15	SRR11837148	SRP263146	SRS6701158	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387592	PRJNA634715	SAMN15005122							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:42:39	SRR11837147	SRP263146	SRS6701158	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387593	PRJNA634715	SAMN15005123							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:37:15	SRR11837146	SRP263146	SRS6701159	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8387594	PRJNA634715	SAMN15005123							LAC			WT	PNAS StaphICA data		0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		634715.0	2020-05-24 05:37:15	SRR11837145	SRP263146	SRS6701159	Staphylococcus aureus	SRA1079173	1280.0			1208.0							True	True		True					UNIVERSITY OF CALIFORNIA- SAN DIEGO							
SRX8420202	PRJNA526511	SAMN08200716		2.0	First S. aureus ICA model	CA-MHB	Control	Exponential	TCH1516			WT	PNAS StaphICA data	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526511.0	5/28/2020 22:52	SRR11870495	SRP188115	SRS2770989	Staphylococcus aureus	SRA1080986	1280.0			1208.0							True	True		True												
SRX8420203	PRJNA526511	SAMN08200716		2.0	First S. aureus ICA model	CA-MHB	0.45ug/mL Vancomycin	Exponential	TCH1516			WT	PNAS StaphICA data	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526511.0	5/28/2020 22:52	SRR11870496	SRP188115	SRS2770989	Staphylococcus aureus	SRA1080986	1280.0			1208.0							True	True		True												
SRX8420204	PRJNA526511	SAMN08200716		2.0	First S. aureus ICA model	CA-MHB	0.65ug/mL Vancomycin	Exponential	TCH1516			WT	PNAS StaphICA data	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526511.0	5/28/2020 22:54	SRR11870497	SRP188115	SRS2770989	Staphylococcus aureus	SRA1080986	1280.0			1208.0							True	False		False												
SRX8420205	PRJNA526511	SAMN08200716		2.0	First S. aureus ICA model	CA-MHB	0.7ug/mL Vancomycin	Exponential	TCH1516			WT	PNAS StaphICA data	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526511.0	5/28/2020 22:52	SRR11870498	SRP188115	SRS2770989	Staphylococcus aureus	SRA1080986	1280.0			1208.0							True	False		False												
SRX8420206	PRJNA526511	SAMN08200716		2.0	First S. aureus ICA model	CA-MHB	Control	Exponential	TCH1516			WT	PNAS StaphICA data	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526511.0	5/28/2020 22:54	SRR11870499	SRP188115	SRS2770989	Staphylococcus aureus	SRA1080986	1280.0			1208.0							True	True		True												
SRX8420207	PRJNA526511	SAMN08200716		3.0	First S. aureus ICA model	CA-MHB	0.45ug/mL Vancomycin	Exponential	TCH1516			WT	PNAS StaphICA data	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526511.0	5/28/2020 22:54	SRR11870500	SRP188115	SRS2770989	Staphylococcus aureus	SRA1080986	1280.0			1208.0							True	False		False												
SRX8420208	PRJNA526511	SAMN08200716		3.0	First S. aureus ICA model	CA-MHB	0.65ug/mL Vancomycin	Exponential	TCH1516			WT	PNAS StaphICA data	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526511.0	5/28/2020 22:54	SRR11870501	SRP188115	SRS2770989	Staphylococcus aureus	SRA1080986	1280.0			1208.0							True	False		False												
SRX8420209	PRJNA526511	SAMN08200716		3.0	First S. aureus ICA model	CA-MHB	0.7ug/mL Vancomycin	Exponential	TCH1516			WT	PNAS StaphICA data	TCH1516	0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA		526511.0	5/28/2020 22:54	SRR11870502	SRP188115	SRS2770989	Staphylococcus aureus	SRA1080986	1280.0			1208.0							True	True		True												
SRX9633794	PRJNA682627	SAMN17004432					34C	Exponential	AH1263			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA	Temperature	682627.0	3/10/2021 17:28	SRR13200241	SRP295980	SRS7833919	Staphylococcus aureus	SRA1167112	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12593422.0	17004432.0	GSE162697	GSM4957502	33731473.0
SRX9633795	PRJNA682627	SAMN17004447					34C	Exponential	AH1263			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA	Temperature	682627.0	3/10/2021 17:28	SRR13200242	SRP295980	SRS7833920	Staphylococcus aureus	SRA1167112	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12593423.0	17004447.0	GSE162697	GSM4957503	33731473.0
SRX9633796	PRJNA682627	SAMN17004446					34C	Exponential	AH1263			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA	Temperature	682627.0	3/10/2021 17:28	SRR13200243	SRP295980	SRS7833921	Staphylococcus aureus	SRA1167112	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12593424.0	17004446.0	GSE162697	GSM4957504	33731473.0
SRX9633797	PRJNA682627	SAMN17004445					Control	Exponential	AH1263			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA	Temperature	682627.0	3/10/2021 17:28	SRR13200244	SRP295980	SRS7833922	Staphylococcus aureus	SRA1167112	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12593425.0	17004445.0	GSE162697	GSM4957505	33731473.0
SRX9633798	PRJNA682627	SAMN17004444					Control	Exponential	AH1263			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA	Temperature	682627.0	3/10/2021 17:28	SRR13200245	SRP295980	SRS7833923	Staphylococcus aureus	SRA1167112	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12593426.0	17004444.0	GSE162697	GSM4957506	33731473.0
SRX9633799	PRJNA682627	SAMN17004443					Control	Exponential	AH1263			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA	Temperature	682627.0	3/10/2021 17:28	SRR13200246	SRP295980	SRS7833924	Staphylococcus aureus	SRA1167112	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12593427.0	17004443.0	GSE162697	GSM4957507	33731473.0
SRX9633800	PRJNA682627	SAMN17004442					40C	Exponential	AH1263			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA	Temperature	682627.0	3/10/2021 17:28	SRR13200247	SRP295980	SRS7833925	Staphylococcus aureus	SRA1167112	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12593428.0	17004442.0	GSE162697	GSM4957508	33731473.0
SRX9633801	PRJNA682627	SAMN17004441					40C	Exponential	AH1263			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA	Temperature	682627.0	3/10/2021 17:28	SRR13200248	SRP295980	SRS7833926	Staphylococcus aureus	SRA1167112	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12593429.0	17004441.0	GSE162697	GSM4957509	33731473.0
SRX9633802	PRJNA682627	SAMN17004440					40C	Exponential	AH1263			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 4000	ILLUMINA	Temperature	682627.0	3/10/2021 17:28	SRR13200249	SRP295980	SRS7833927	Staphylococcus aureus	SRA1167112	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12593430.0	17004440.0	GSE162697	GSM4957510	33731473.0
SRX9682649	PRJNA685119	SAMN17077263				TSB	Biofilm-5hr	Biofilm	LAC			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			NextSeq 500	ILLUMINA	Biofilm	685119.0	12/23/2020 2:40	SRR13251228;SRR13251229;SRR13251230;SRR13251231	SRP297878	SRS7880493	Staphylococcus aureus	SRA1173949	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12665752.0	17077263.0	GSE163153	GSM4973275	
SRX9682654	PRJNA685119	SAMN17077258				TSB	Planktonic-5hr	Exponential	LAC			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			NextSeq 500	ILLUMINA	Biofilm	685119.0	12/23/2020 2:40	SRR13251248;SRR13251249;SRR13251250;SRR13251251	SRP297878	SRS7880498	Staphylococcus aureus	SRA1173949	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12665757.0	17077258.0	GSE163153	GSM4973280	
SRX9682659	PRJNA685119	SAMN17077275				TSB	Biofilm-10hr	Biofilm	LAC			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			NextSeq 500	ILLUMINA	Biofilm	685119.0	12/23/2020 2:40	SRR13251268;SRR13251269;SRR13251270;SRR13251271	SRP297878	SRS7880503	Staphylococcus aureus	SRA1173949	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12665762.0	17077275.0	GSE163153	GSM4973285	
SRX9682664	PRJNA685119	SAMN17077270				TSB	Planktonic-10hr	Exponential	LAC			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			NextSeq 500	ILLUMINA	Biofilm	685119.0	12/23/2020 2:40	SRR13251288;SRR13251289;SRR13251290;SRR13251291	SRP297878	SRS7880508	Staphylococcus aureus	SRA1173949	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12665767.0	17077270.0	GSE163153	GSM4973290	
SRX9682669	PRJNA685119	SAMN17076563				TSB	Biofilm-24hr	Biofilm	LAC			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			NextSeq 500	ILLUMINA	Biofilm	685119.0	12/23/2020 2:40	SRR13251316;SRR13251317;SRR13251318;SRR13251319;SRR13251320;SRR13251321;SRR13251322;SRR13251323	SRP297878	SRS7880513	Staphylococcus aureus	SRA1173949	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12665772.0	17076563.0	GSE163153	GSM4973295	
SRX9682674	PRJNA685119	SAMN17076558				TSB	Planktonic-24hr	Exponential	LAC			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			NextSeq 500	ILLUMINA	Biofilm	685119.0	12/23/2020 2:40	SRR13251356;SRR13251357;SRR13251358;SRR13251359;SRR13251360;SRR13251361;SRR13251362;SRR13251363	SRP297878	SRS7880518	Staphylococcus aureus	SRA1173949	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO			12665777.0	17076558.0	GSE163153	GSM4973300	
SRX9699053	PRJNA686110	SAMN17106072				LB	30mM itaconate	Exponential	USA300 LAC			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 2500	ILLUMINA	Itaconate	686110.0	12/20/2020 7:35	SRR13268916	SRP298366	SRS7895239	Staphylococcus aureus	SRA1173532	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					COLUMBIA UNIVERSITY			12684859.0	17106072.0			
SRX9699054	PRJNA686110	SAMN17106073				LB	30mM itaconate	Exponential	USA300 LAC			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 2500	ILLUMINA	Itaconate	686110.0	12/20/2020 7:35	SRR13268915	SRP298366	SRS7895240	Staphylococcus aureus	SRA1173532	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					COLUMBIA UNIVERSITY			12684860.0	17106073.0			
SRX9699055	PRJNA686110	SAMN17106070				LB	Control	Exponential	USA300 LAC			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 2500	ILLUMINA	Itaconate	686110.0	12/20/2020 7:35	SRR13268914	SRP298366	SRS7895241	Staphylococcus aureus	SRA1173532	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					COLUMBIA UNIVERSITY			12684861.0	17106070.0			
SRX9699056	PRJNA686110	SAMN17106071				LB	Control	Exponential	USA300 LAC			WT			0.0	0.0	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq			Illumina HiSeq 2500	ILLUMINA	Itaconate	686110.0	12/20/2020 7:35	SRR13268913	SRP298366	SRS7895242	Staphylococcus aureus	SRA1173532	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					COLUMBIA UNIVERSITY			12684862.0	17106071.0			
SRX973265	PRJNA279863	SAMN03451037							LAC				JE2: TEX Treatment		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2500	ILLUMINA		279863.0	5/4/2016 15:55	SRR1946577	SRP056689	SRS888493	Staphylococcus aureus	SRA249188	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	False		True					GEO							
SRX973266	PRJNA279863	SAMN03451034							LAC				JE2: TEX Treatment		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2500	ILLUMINA		279863.0	5/4/2016 15:55	SRR1946578	SRP056689	SRS888492	Staphylococcus aureus	SRA249188	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO							
SRX973267	PRJNA279863	SAMN03451036							LAC				JE2: TEX Treatment		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2500	ILLUMINA		279863.0	5/4/2016 15:55	SRR1946579	SRP056689	SRS888491	Staphylococcus aureus	SRA249188	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO							
SRX973268	PRJNA279863	SAMN03451035							LAC				JE2: TEX Treatment		0.0	0.0	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	USA300		Illumina HiSeq 2500	ILLUMINA		279863.0	5/4/2016 15:55	SRR1946580	SRP056689	SRS888490	Staphylococcus aureus	SRA249188	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					GEO							
SRX9960951	PRJNA695221	SAMN17607616				TSB	Control	Exponential	USA300 LAC			WT			0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq			NextSeq 550	ILLUMINA	6-thioguanine	695221.0	2/22/2021 13:36	SRR13562709	SRP303474	SRS8134611	Staphylococcus aureus	SRA1188499	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					UNIVERSITY OF WESTERN ONTARIO			13021558.0	17607616.0			
SRX9960952	PRJNA695221	SAMN17607617				TSB	Control	Exponential	USA300 LAC			WT			0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq			NextSeq 550	ILLUMINA	6-thioguanine	695221.0	2/22/2021 13:36	SRR13562708	SRP303474	SRS8134610	Staphylococcus aureus	SRA1188499	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					UNIVERSITY OF WESTERN ONTARIO			13021559.0	17607617.0			
SRX9960953	PRJNA695221	SAMN17607626				TSB	Untreated	Exponential	USA300 LAC			delta-purK			0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq			NextSeq 550	ILLUMINA	6-thioguanine	695221.0	2/22/2021 13:36	SRR13562707	SRP303474	SRS8134612	Staphylococcus aureus	SRA1188499	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					UNIVERSITY OF WESTERN ONTARIO			13021560.0	17607626.0			
SRX9960954	PRJNA695221	SAMN17607627				TSB	Untreated	Exponential	USA300 LAC			delta-purK			0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq			NextSeq 550	ILLUMINA	6-thioguanine	695221.0	2/22/2021 13:36	SRR13562706	SRP303474	SRS8134613	Staphylococcus aureus	SRA1188499	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					UNIVERSITY OF WESTERN ONTARIO			13021561.0	17607627.0			
SRX9960955	PRJNA695221	SAMN17607628				TSB	6TG�	Exponential	USA300 LAC			delta-purK			0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq			NextSeq 550	ILLUMINA	6-thioguanine	695221.0	2/22/2021 13:36	SRR13562705	SRP303474	SRS8134614	Staphylococcus aureus	SRA1188499	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					UNIVERSITY OF WESTERN ONTARIO			13021562.0	17607628.0			
SRX9960956	PRJNA695221	SAMN17607629				TSB	6TG�	Exponential	USA300 LAC			delta-purK			0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq			NextSeq 550	ILLUMINA	6-thioguanine	695221.0	2/22/2021 13:36	SRR13562704	SRP303474	SRS8134615	Staphylococcus aureus	SRA1188499	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					UNIVERSITY OF WESTERN ONTARIO			13021563.0	17607629.0			
SRX9960957	PRJNA695221	SAMN17607630				TSB	6TG�	Exponential	USA300 LAC			delta-purK			0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq			NextSeq 550	ILLUMINA	6-thioguanine	695221.0	2/22/2021 13:36	SRR13562703	SRP303474	SRS8134616	Staphylococcus aureus	SRA1188499	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					UNIVERSITY OF WESTERN ONTARIO			13021564.0	17607630.0			
SRX9960958	PRJNA695221	SAMN17607631				TSB	6TG�	Exponential	USA300 LAC			delta-purK			0.0	0.0	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq			NextSeq 550	ILLUMINA	6-thioguanine	695221.0	2/22/2021 13:36	SRR13562702	SRP303474	SRS8134617	Staphylococcus aureus	SRA1188499	1280.0	91061.0	Staphylococcus aureus	1280.0	1280.0						True	True		True					UNIVERSITY OF WESTERN ONTARIO			13021565.0	17607631.0			
